Title	Lyrics	Value
Sweet is the breath of early morn (Samuel Reay)	"Sweet is the breath of ear- ly morn, That o'er yon heath re- freshing blows, Sweet is the breath of ear- ly morn, That o'er yon heath re- freshing blows, And sweet the blossom on the thorn, and sweet the blossom on the thorn, and sweet the blos- som on the thorn, The vio- let blue, the blush- ing rose, And sweet the blos- som on the thorn, The violet blue, the blushing, blush- ing rose, the blush- ing rose. When mounts the lark on rapid wing, wing, the lark on rapid wing, How sweet to sit and hear him sing, how sweet to hear him sing, No music like the feathered choir, Such hap- py thoughts, such thoughts in- spire, such grateful thoughts in- spire. But hark! hark, the lark, his mer- ry, mer- ry strain, to heaven high soar- ing sings again, to heaven high soaring sings again, high soaring sings again. Be hushed, be hushed sweet song- ster, ev'- ry voice, be hushed, be hushed ev'ry voice That warbles not like thee, that warbles not like thee, thee, Re- Re- joice, joice, rejoice, Hark! hark, the lark, his mer- ry, mer- ry strain, to heaven high soar- ing sings again, high soar- ing sings again, high soaring sings again, to heaven high soaring sings again, to heaven high soaring sings again, to heaven high soar- ing sings again, to heaven high soaring sings a- gain, high soar- ing sings again, to heaven high soar- ing sings again, to heaven high soar- ing sings again, Hark! hark, the lark, his mer- ry, mer- ry strain, to heaven high soar- ing sings again, high soar- ing sings again, high soaring sings again, high soar- ing sings again, again."	0.976819885
Sweet lady moon (John Liptrot Hatton)	"Sweet lady moon, whose lust- rous rays With glory deck the tran- quil sky, How lovely thou! in ten- der light, Thou shin'st so calm- ly fair on high, Thou shin'st so calmly fair on high. With thee in beauty ne'er can vie, For when thy silv'ry rays are seen, Their brightness pales, and seems to die, sweet lady moon, lady moon! Sweet lady moon, whose heav'n- ly eyes Look down benign on all below, How sweet the glance of ra- diant light Thou dost, in love, on us bestow, Thou dost, in love, on us bestow. That hide awhile thy beauty bright, Thou shin'st again, while all on earth Proclaim thee still, the Queen of night! Sweet lady moon, sweet lady moon!"	0.990961953
Sweet little Jesus boy (Willem Verkaik)	"DoeS weet little Jesusboy, they made you be born in a manger, Sweet little holy Child, we didn't know who you was, didn't know you come to save us Lord, to take our sins away, our eyes was blind, we could not see, we didn't know who you was. Doo, You told us how, we's atrying, Master you showed us how, Even when you's died. Just seems like we can't do right. Look how we treated you, but please Sir, forgive us Lord, we didn't know it was you. Sweet little"	0.57339513
"Sweet love, O cease thy flying (George Kirbye)"	"Sweet love, sweet love, O cease thy fly- ing, sweet love, sweet love, O cease thy fly- ing And pity me now dy- ing. To ease my heart distressed, to ease my heart distressed, With haste make thy return- ing And quench my restless burning, and quench my restless burn- ing, That I by you redressed May be revived, may be reviv'd, and honour you as blessed, may be reviv'd, and honour you, may be reviv'd, and honour you as blessed. That I by you redress- ed May be revived, may be reviv'd, and honour you as blessed, may be revived, may be reviv'd, and honour you as bless- ed."	0.608421358
"Sweet nymph, come to thy lover (Thomas Morley)"	"Sweet Nimphe come to thy lover, to thy lover, come to thy lover, lo heere alone, lo heere alone, our loves wee may discover, sweet Nimphe come to thy lover, to the lover, come to thy lover, lo heere alone, lu heere alone our loves wee may discover, where the sweet Nightingale with wanton, with wanton gloses, hark hir love to discloses, to discloses, hark hir love to discloses, to discloses, where the sweet Nightingale with wanton with wanton gloses, hark hir love to discloses, to discloses, hark hir love to discloses"	0.987862003
Sweet vesper hymn (Henry Thomas Smart)	"Gladly swelling on the evening gale, Telling the hour of peaceful rest draws nigh. Rest to the peasant's cot and fisher's sail. Loudly pealing o'er the sleeping ocean, Softly fading where in skies afar, Happy emblem of the heart's devotion Brightly burns the early twilight star. star. Sweet vesper hymn! sweet vesper hymn! Shining golden leave the mountain steeps, Sweetly each tone a voice of seraph seems, Voice as of one that prayerful vigil keeps. Loudly pealing filled with rapt emotion, Floating softly but with joy to cease, Leaving hearts that thrill with deep devotion, Shining in the light of blissful peace! peace! Sweet vesper hymn! sweet vesper hymn!"	0.977234928
Sweetest melancholy (Walter Cecil Macfarren)	"Hence, all you vain delights, As short as are the nights, Wherein you spend your fol- ly; There's nought in this life sweet, If man were wise to see't, But only melancholy, But only melancholy, Oh, sweetest melancholy! Oh, sweetest melancholy! Welcome, folded arms, and fixed eyes, A sigh that piercing mortifies, A look that's fast'ned on the ground, A tongue chained up without a sound, Welcome, Fountain heads and pathless groves, Places which pale passion loves, Moon- light walks, when all the fowls Are warmly housed, save bats and owls, A midnight bell, a parting groan, These are the sounds we feed upon, Then stretch our bones, Then stretch our bones in a still, gloomy valley; Nothing's so sweet, so dain- ty sweet, As lovely melancholy, Oh, sweetest melancholy, oh, sweetest melancholy, oh, sweetest me- lancho- ly!"	0.152554493
Sylvan pleasures (Julius Benedict)	"Come, to the forest let us go, Come, to the forest let us go, And trip it like the bar- ren doe, like the barren doe, And trip it like the bar- ren doe; The fauns and sa- tyrs still do so, And freely, free- ly thus they may do. The fai- ries dance, and sa- tyrs sing, The fai- ries dance, and sa- tyrs sing, And on the grass tread many a ring, And to their caves their venison bring, And we will do as they do. Come, let us to the forest go, And trip it like the barren doe; The fauns and satyrs still do so, The fauns and satyrs still do so, And we, and we shall do as they do, and we shall do as they do, and we shall do as they do. Our food is honey from the bees, And mel- low fruits that drop from trees. In chace we climb the high degrees Of ev'- ry stee- py mountain, Of ev'ry steepy moun- tain; and when the weary day is past, the weary day is past, We at the ev'ning hie us fast, And when the weary day is past, And after this, our field repast, we drink the pleasant foun- tain. Come, to the forest let us go, Come, to the forest let us go, And trip it like the bar- ren doe, like the barren doe, And trip it like the bar- ren doe; The fauns and sa- tyrs still do so, And freely, free- ly thus they may do. The fai- ries dance, and sa- tyrs sing, The fai- ries dance, and sa- tyrs sing, And on the grass tread many a ring, And to their caves their venison bring, And we will do as they do. Come, let us to the forest go, And trip it like the barren doe; The fauns and satyrs still do so, The fauns and satyrs still do so, And we, and we shall do as they do, and we shall do as they do, and we shall do as they do."	0.757335441
Take here my heart (Thomas Weelkes)	"Take here my heart, I give it thee forev- er, I give it thee forev- er, forev- er, I give it thee forev- er, forever, I give it thee forev- er. No better pledge can love to love deliver. Fear not, my dear, fear not, my dear, fear not, my dear, it will not fly away, fly away, For hope and love command my heart to stay. Desire will make it range, desire will make it range, will make it range. Love but my heart, my heart, love but my heart, my heart, my heart will never change, my heart will never change."	0.856527818
Take time while time doth last (John Farmer)	"Take time while time doth last, take time while time doth last, take time while time doth last, Mark how fair fa deth fast, mark how fair fa deth fast, Beware, beware if en vy reign, beware, be ware, Take heed of proud disdain, take heed of proud disdain, disdain, Hold fast now in thy youth, now in thy youth, hold fast now in thy youth, hold fast, hold fast, hold fast now in thy youth, in thy youth, now in thy youth, now in thy youth, Re gard, re gard, regard thy vow ed truth, Lest when thou wax eth old, Lest when thou waxeth old, thou waxeth old, lest when thou waxeth old, Friends fail, friends fail and love grow cold, and love grow cold, and love grow cold."	0.838150117
"Take, O take those lips away (Charles Hubert Hastings Parry)"	"Take, O take those lips away That so sweetly were forsworn; And those eyes, the break of day, Lights that do mislead the morn; But my kisses bring again, Bring again: seals of love, but seal'd in vain Seal'd in vain."	0.608113915
"Tappster, dryngker (Anonymous)"	"dryngker fyll another ale Anonn God sende us good sale Avale the stake, avale here is good ale y' founde and y to thee and lette the cuppe goe rounde"	0.786038986
Tell me where is fancy bred (George Alexander Macfarren)	"It is engendered in the eyes with ga- zing fed; It is engendered in the eyes with ga- zing fed; and fancy dies, In the cradle where it lies, dies, dies, In the cradle where it lies; Let us all ring fancy's knell, let us all ring fancy's knell, let us all ring fan- cy's knell; Let us all ring fancy's knell, fancy's knell, Let us all ring fan- cy's knell, fan- cy's knell, ding dong bell, ding dong bell, ding, ding, ding dong bell, ding dong bell."	0.296176005
Tell me where is fancy brede (Ciro Pinsuti)	"Tell me where is fancy bred? Or in the heart or in the head? How begot, how nourished? how begot, how nourished? Reply, reply, re- ply, reply. Tell me where is fancy bred? Or in the heart or in the head? How begot, how nourished? how begot, how nourished? Reply, reply, re- ply, reply, reply. It is engendered in the eyes, With gazing fed, with gazing fed, And fancy dies In the cradle where it lies, And fancy dies, in the cradle where it lies. Let us all ring fancy's knell, let us all ring fan- cy's knell, I'll begin it, I'll begin it, Ding dong bell, ding, ding, ding, ding dong bell, ding, ding, ding, ding dong bell, ding, ding, ding, ding dong bell, ding, ding dong bell."	0.318938073
"Tell me, O shell (Christopher Upton)"	"Tell me, O shell, tell me, O shell, tell me, O shell, what have you heard? Into my ear floats the cry of a bird, and also I^hear pebbles, seastirred. Tell me, O shell, tell me, O shell, tell me, O shell, what did you see? Into my eye floats a glimpse of a tree, a^palm, on an island, surrounded by sea. Tell me, O shell, tell me, O shell."	0.486419692
"Tell me, where is fancy bred (Ann Sheppard Mounsey Bartholomew)"	"Tell me, tell me, where, where is fancy bred? tell me, where, tell me, where, where is fancy bred? Or in the heart, or in the head? how begot? how nourished? how nourished? tell me where, tell me, where, where is fancy bred? Or in the heart, or in the head? how begot? how nourished? how It is engender'd in the eyes, with gazing fed, with gazing fed, It is engender'd in the eyes, in the eyes, with gazing fed, with gazing fed; and fancy dies, fancy dies In the cradle where it lies, In the cradle where it lies. Let us all ring fancy's knell, let us all ring fancy's knell, I'll begin it. ding dong, ding dong bell, ding dong, ding dong bell ding, ding, ding, ding, dong bell; ding, ding, ding, ding, dong bell; ding a ding, ding a ding, ding a ding dong bell, ding dong, ding dong bell; ding dong, ding dong bell; ding dong, ding dong bell."	0.541667675
